index,SMILES,new_SMILES
96,C[C@](O[C@@H]1CC(C(=O)O)=C[C@@H](OP(=O)(O)O)[C@H]1O)(C(=O)O)P(=O)(O)O,CC(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)(C(=O)O)P(=O)(O)O
97,COc1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccc(OC)cc2)cc1
98,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CN)C(C)(C)CCC1,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCN
99,CSCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)O,CSCCC(NC(=O)C1CSSCC(NC(=O)C(CC(N)=O)NC(=O)C(N)CCCN=C(N)N)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)O
101,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(=N)N3)c2)nc1,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)F)CCOC(=N)N3)c2)nc1
102,Cc1cnc(Nc2ccc(N3CC[NH+](C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(NS(=O)(=O)C(C)(C)C)c1
103,C[C@H](/C=C\C[C@@H](C)/C=C/[C@H]1[C@H](C)CCCC1(C)C)CCO,CC(C=CC1C(C)CCCC1(C)C)CC=CC(C)CCO
104,O=C(O)C1=Nc2cc(Cl)ccc2C(=O)C1,O=C(O)C1=Nc2cc(Cl)ccc2C(=O)C1
105,Nc1[nH]nc2ccc(-c3ccccc3)cc12,Nc1[nH]nc2ccc(-c3ccccc3)cc12
106,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3cccc4cn[nH]c34)CC1)O2,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3cccc4cn[nH]c34)CC1)O2
107,C[NH+](C)[C@H]1CC[C@H](Oc2ncnc3ccc([N+](=O)[O-])cc23)CC1,CN(C)C1CCC(Oc2ncnc3ccc([N+](=O)[O-])cc23)CC1
108,O=C1c2ccccc2-c2[nH]nc3cccc1c23,O=C1c2ccccc2-c2[nH]nc3cccc1c23
109,O=C(O)CC[C@H](CP(=O)(O)CCC(=O)O)C(=O)O,O=C(O)CCC(CP(=O)(O)CCC(=O)O)C(=O)O
110,O=C(O)Cc1c[nH]c2ccc(Br)cc12,O=C(O)Cc1c[nH]c2ccc(Br)cc12
111,CSCC[C@H](NC[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,CSCCC(NCC(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCCN1)C(=O)NC(C)C(=O)NC(Cc1cnc[nH]1)C(=O)O
112,NCc1ccc(-c2ccccc2)c(Cl)c1,NCc1ccc(-c2ccccc2)c(Cl)c1
113,COC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3ccccc3)nc3ccc(C[NH+]4CCCCC4)cc32)CC1,COC(=O)C1CCC(n2c(NC(=O)c3ccccc3)nc3ccc(CN4CCCCC4)cc32)CC1
114,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)NP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn(C2OC(COP(=O)(O)NP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1
115,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,CC1(N)CCC(Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)C1(C)C
116,O=P(O)(O)c1cccc(-c2ccc(C[C@@](Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1,O=P(O)(O)c1cccc(-c2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1
117,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC
118,CC(C)[C@@H]1[C@@H]2[C@H](C(=O)N1Cc1ccc(Cl)cc1)[C@H](c1ccc(C(=N)N)cc1)[N@H+]1CCC[C@@H]21,CC(C)C1C2C(C(=O)N1Cc1ccc(Cl)cc1)C(c1ccc(C(=N)N)cc1)[NH+]1CCCC21
119,CSc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,CSc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1
120,CCNC(=O)c1cccnc1N1CC[NH+](C)CC1,CCNC(=O)c1cccnc1N1CCN(C)CC1
121,CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,COC1OC(C)C(O)C(O)C1O
122,NCCCC[C@H](NC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1)C(=O)N1CCCC1,NCCCCC(NC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1)C(=O)N1CCCC1
123,O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O,O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O
124,O=c1[nH]c2c(n3ccnc13)Cc1c(-c3ccccc3)cccc1-2,O=c1[nH]c2c(n3ccnc13)Cc1c(-c3ccccc3)cccc1-2
125,NCCCC[C@H](N)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)O,NCCCCC(N)C(=O)NC(CCc1ccccc1)C(=O)NC(CCCCN)C(=O)O
126,Cc1nc(C)c(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,Cc1nc(C)c(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1
127,C[NH+](C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
128,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@H]2C[C@H](NC(=O)CN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CSS2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1)C(N)=O,CC(C)CC(NC(=O)C1CSSCC2CC(NC(=O)CN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CSS2)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc2c[nH]cn2)C(=O)NC(CCCN=C(N)N)C(=O)N1)C(N)=O
129,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
130,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)CNC1=O,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(N)CSSCC(C(=O)O)NC(=O)CNC1=O
131,CC1(C)CC(Nc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC(C)(C)C1,CC1(C)CC(Nc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC(C)(C)C1
132,CCCCCCCCNC(=O)[C@H](Cc1ccc(OCc2ccc3ccccc3n2)cc1)NC(=O)[C@H]1CC[C@H](CN)CC1,CCCCCCCCNC(=O)C(Cc1ccc(OCc2ccc3ccccc3n2)cc1)NC(=O)C1CCC(CN)CC1
133,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,OCC1OC(OC2C(OCC3OC(O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O
134,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
135,C/C(=N\N=C(N)N)c1ccc(NC(=O)Nc2ccc([C@@H](C)N=NC(=N)N)cc2)cc1,CC(=NN=C(N)N)c1ccc(NC(=O)Nc2ccc(C(C)N=NC(=N)N)cc2)cc1
136,CCCc1sc(-c2ccc(OC)c(OCC(C)(C)O)c2)nc1CSc1cc(N)nc(N)n1,CCCc1sc(-c2ccc(OC)c(OCC(C)(C)O)c2)nc1CSc1cc(N)nc(N)n1
137,CC[NH+](CC)[C@H]1CC[N@H+](Cc2cc(C#CCO)cc(I)c2O)CC1,CCN(CC)C1CC[NH+](Cc2cc(C#CCO)cc(I)c2O)CC1
138,Cn1c(N)c(N2CCCCC2)c(=O)[nH]c1=O,Cn1c(N)c(N2CCCCC2)c(=O)[nH]c1=O
139,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1
140,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)c1nc2ccccc2o1,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)c1nc2ccccc2o1
141,CCOc1ccc(-c2snnc2-c2cc(Cl)c(O)cc2O)cc1,CCOc1ccc(-c2snnc2-c2cc(Cl)c(O)cc2O)cc1
142,NCC(=O)NCC(=O)NCC(=O)N[C@@H](COP(=O)(O)O)C(=O)NCC(=O)NCC(=O)NCC(=O)O,NCC(=O)NCC(=O)NCC(=O)NC(COP(=O)(O)O)C(=O)NCC(=O)NCC(=O)NCC(=O)O
143,CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(N)=O)cc2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,CC(C)(C)CC1NC(C(=O)Nc2ccc(C(N)=O)cc2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12
144,O=C(O)C(=O)Nc1cc2ccccc2cc1C(=O)O,O=C(O)C(=O)Nc1cc2ccccc2cc1C(=O)O
145,CC(C)C[C@H](NP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)O,CC(C)CC(NP(=O)(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)O
146,O=S(=O)(c1ccc(O)cc1O)n1cc2cc(O)cc(O)c2c1,O=S(=O)(c1ccc(O)cc1O)n1cc2cc(O)cc(O)c2c1
147,CC(C)=CCN(C(=O)N(C)[C@H]1CC[C@H](c2ccncc2)CC1)c1cccc(NC(=O)c2ccccc2)c1,CC(C)=CCN(C(=O)N(C)C1CCC(c2ccncc2)CC1)c1cccc(NC(=O)c2ccccc2)c1
148,c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1,c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1
149,CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](COP(=O)(O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,CC(C)CC(NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(NC(=O)C(COP(=O)(O)O)NC(=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(N)CCCCN)C(C)C)C(C)O)C(=O)NC(CCC(N)=O)C(=O)O
150,N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1
151,COC(=O)c1ccc(CN2[C@H](COc3ccccc3)[C@H](O)[C@@H](O)[C@@H](COc3ccccc3)N(Cc3ccc(CO)cc3)S2(=O)=O)cc1,COC(=O)c1ccc(CN2C(COc3ccccc3)C(O)C(O)C(COc3ccccc3)N(Cc3ccc(CO)cc3)S2(=O)=O)cc1
152,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C
153,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O
154,Cn1c(=O)c(C(=O)NCC(=O)O)c(O)c2ccccc21,Cn1c(=O)c(C(=O)NCC(=O)O)c(O)c2ccccc21
155,O=C(NCCOCCOCCNC(=O)c1cc2cc(Cl)ccc2[nH]1)c1cc2cc(Cl)ccc2[nH]1,O=C(NCCOCCOCCNC(=O)c1cc2cc(Cl)ccc2[nH]1)c1cc2cc(Cl)ccc2[nH]1
156,COc1ccc(OC)c(Cc2nc3c(N)nc(F)nc3[nH]2)c1,COc1ccc(OC)c(Cc2nc3c(N)nc(F)nc3[nH]2)c1
157,C[C@@H](S[C@H](COCc1ccccc1C(F)(F)F)C(N)=O)n1cnc2ccc(OC3CC[N+](C)CC3)cc21,CC(SC(COCc1ccccc1C(F)(F)F)C(N)=O)n1cnc2ccc(OC3CC[N+](C)CC3)cc21
158,CC(=O)N[C@H]1[C@@H](OC(N)=O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)NC1C(OC(N)=O)OC(CO)C(O)C1O
159,CSCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C=O)CC(=O)O,CSCCC(NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)NC(C=O)CC(=O)O
160,CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O,CC(C)C(NC(=O)C(N)CCCCN)C(=O)NC(CCCCN)C(=O)O
161,C[C@@H](C[C@H](C[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,CC(CC(CC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O
162,CSCC[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)O,CSCCC(N)C(=O)NC(CC(C)C)C(=O)O
163,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)O,CCC(C)C(NC(=O)C(C)NC(=O)C(N)CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)C(C)O)C(C)O
164,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(C[N@H+]3CC[C@H](C)CC3)c12,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(C[NH+]3CCC(C)CC3)c12
165,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](COP(=O)(O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)O)C(C)C,CSCCC(NC(=O)C1CCCN1C(=O)C(COP(=O)(O)O)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(C)N)C(=O)NC(COP(=O)(O)O)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C
166,CNc1nc2cc3[nH]c(NC)nc3cc2c(=O)[nH]1,CNc1nc2cc3[nH]c(NC)nc3cc2c(=O)[nH]1
167,Cn1c2c(c(-c3cccc(Cl)c3)cc1=O)C=C(C(N)(c1ccc(Cl)cc1)C1CNC=[N+]1C)CC2,CN1C=NCC1C(N)(C1=Cc2c(-c3cccc(Cl)c3)cc(=O)n(C)c2CC1)c1ccc(Cl)cc1
168,C[N@@H+]1CCc2c3c(n(-c4ccc(C(N)=O)cc4)c2C1)CC(C)(C)CC3=O,C[NH+]1CCc2c3c(n(-c4ccc(C(N)=O)cc4)c2C1)CC(C)(C)CC3=O
169,CN1CC/C=C/CCCCCCC(=O)Cc2c(Cl)c(O)cc(O)c2C1=O,CN1CCC=CCCCCCCC(=O)Cc2c(Cl)c(O)cc(O)c2C1=O
170,CNCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](C)C(=O)O,CNCCCCC(NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CO)NC(C)=O)C(=O)NC(CC(=O)O)C(=O)NC(CCCN)C(=O)NC(C)C(=O)O
171,CN(CC(=O)NCc1ccc(C(=N)N)cc1)C(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1,CN(CC(=O)NCc1ccc(C(=N)N)cc1)C(=O)C(Cc1ccccc1)NS(=O)(=O)Cc1ccccc1
172,Cc1ccc(OCc2nc(C(=O)N[C@H]3CCS(=O)(=O)C3)cs2)cc1,Cc1ccc(OCc2nc(C(=O)NC3CCS(=O)(=O)C3)cs2)cc1
173,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)O)c1)c1cc(OC)c(OC)c(OC)c1,CCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)O)c1)c1cc(OC)c(OC)c(OC)c1
174,O=C(Oc1cccc2cccnc12)N1CCCCC1,O=C(Oc1cccc2cccnc12)N1CCCCC1
175,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,COc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(O)CCC12
176,COC(=O)[C@@H]1Cc2cccc(c2)CNC(=O)C[C@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)P(=O)(O)O1,COC(=O)C1Cc2cccc(c2)CNC(=O)CC(NC(=O)C(NC(=O)CC(C)C)C(C)C)C(=O)NC(CC(C)C)P(=O)(O)O1
177,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1C[C@H](C)CC2,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)CC2
178,Nc1nc(N)nc(-c2ccccc2O)n1,Nc1nc(N)nc(-c2ccccc2O)n1
179,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)/C(=C(\C)CCCC(C)(C)O)CC[C@@H]23)C[C@H]1O,C=C1C(O)CC(=CC=C2CCCC3(C)C(=C(C)CCCC(C)(C)O)CCC23)CC1O
180,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)C[N@H+]1CC2,COc1cc2c(cc1OC)C1CC(N)C(N3CC(CF)CC3=O)C[NH+]1CC2
181,CC(=O)N1CCC[C@@H]1C(=O)O,CC(=O)N1CCCC1C(=O)O
182,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)C(CCN3C(=O)c4ccccc4C3=O)C(=O)NO)cc2)cc1
183,O=C(O)CCP(=O)(O)CC(=O)CC(=O)O,O=C(O)CCP(=O)(O)CC(=O)CC(=O)O
184,N=C(N)c1ccc2[nH]c(-c3ccc[nH]c3=O)nc2c1,N=C(N)c1ccc2[nH]c(-c3ccc[nH]c3=O)nc2c1
185,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,CCc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(OS(N)(=O)=O)CCC12
186,O=C1N=C(NCc2cccs2)S/C1=C/c1ccc2ncccc2c1,O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1
187,C[C@H](Oc1cccc2ccccc12)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,CC(Oc1cccc2ccccc12)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1
188,CC(C)(COP(=O)=O)[C@@H](O)C(=O)NCCC(=O)NCCS[C@H](CS(=O)(=O)NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)c1ccccc1O,CC(C)(CO[P+](=O)O)C(O)C(=O)NCCC(=O)NCCSC(CS(=O)(=O)NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)c1ccccc1O
189,CSCC[C@H](N)C(O)(O)c1nccs1,CSCCC(N)C(O)(O)c1nccs1
190,COc1cccc(Cc2c[nH]c3ncccc23)c1,COc1cccc(Cc2c[nH]c3ncccc23)c1
191,O=C1C=C(O)C(=O)C=C1O,O=C1CC(=O)C(=O)CC1=O
192,CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(=O)O)[C@@H](C)O,CC(C)CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NCC(=O)O)C(C)O
194,Oc1c(Cl)cc(Cl)cc1Cl,Oc1c(Cl)cc(Cl)cc1Cl
195,COc1ccc2c(c1)[C@]1(COC(=N)N1)c1cc(-c3cc(Cl)ccc3F)ccc1O2,COc1ccc2c(c1)C1(COC(=N)N1)c1cc(-c3cc(Cl)ccc3F)ccc1O2
196,N[C@@H](CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,NC(CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O
197,CCc1c(C(=O)Nc2cccc(OCC(N)=O)c2)[nH]c(C)c1C(C)=O,CCc1c(C(=O)Nc2cccc(OCC(N)=O)c2)[nH]c(C)c1C(C)=O
198,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,CS(=O)(=O)c1ccc(-c2nnc(C=Cc3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1
199,O=C(CO)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=C(CO)NC1OC(CO)C(O)C(O)C1O
200,CCCOc1ccc(S(=O)(=O)N2CC[N+](C)CC2)cc1-c1nc(CC)c(Br)c(=O)[nH]1,CCCOc1ccc(S(=O)(=O)N2CC[N+](C)CC2)cc1-c1nc(CC)c(Br)c(=O)[nH]1
201,OC[C@H]1NNC[C@@H](O)[C@@H]1O,OCC1NNCC(O)C1O
202,COc1cncc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)c1,COc1cncc(-c2cnc(NC3CCNCC3)c3[nH]c(=O)c(C)cc23)c1
203,O=C(NNC(=O)c1ccc(CNS(=O)(=O)c2ccc(F)c(Cl)c2)cc1)c1ccccc1,O=C(NNC(=O)c1ccc(CNS(=O)(=O)c2ccc(F)c(Cl)c2)cc1)c1ccccc1
204,O=P(O)(O)Oc1ccccc1,O=P(O)(O)Oc1ccccc1
206,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)[C@@H](O)[C@@H](C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O
207,CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1cccc(OC)c1,CNC(=O)CCC(=O)NC(Cc1ccccc1)C(O)CN(CC1CC1)S(=O)(=O)c1cccc(OC)c1
208,O=[N+]([O-])c1ccc(O)c2ncccc12,O=[N+]([O-])c1ccc(O)c2ncccc12
209,CCCc1sc(-c2ccc(OC)c(O)c2)nc1CSc1nc(N)cc(N)n1,CCCc1sc(-c2ccc(OC)c(O)c2)nc1CSc1nc(N)cc(N)n1
210,COc1ccc(S(=O)(=O)N2Cc3cc(C#N)ccc3N(Cc3cncn3C)C[C@H]2Cc2ccccc2)cc1,COc1ccc(S(=O)(=O)N2Cc3cc(C#N)ccc3N(Cc3cncn3C)CC2Cc2ccccc2)cc1
