DrugBank ID,SMILES,Ro5,bRo5,eRo5
DB09101,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,True,False,False
DB09102,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,False,True,False
DB09110,OS(=O)(=O)CCS,False,False,False
DB09114,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,False,True,False
DB09115,OC1=C2N=CC=CC2=C(I)C=C1I,True,False,False
DB09117,CC1OC(C)OC(C)O1,True,False,False
DB09118,CC(C)(C)C(O)\C=C\C1=CC2=C(OCO2)C=C1,True,False,False
DB09119,CC(=O)O[C@H]1CC2=CC=CC=C2N(C(N)=O)C2=CC=CC=C12,True,False,False
DB09123,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],True,False,False
DB09124,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,False,False,False
DB09128,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,True,False,False
DB09133,CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,False,False,True
DB09134,OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,False,True,False
DB09135,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCCO)=C1I,False,True,False
DB09136,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,False,False,True
DB09142,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,False,True,False
DB09143,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,False,False,False
DB09144,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=CC(=O)NC1=O,False,False,False
DB09148,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,True,False,False
DB09149,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],True,False,False
DB09151,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,True,False,False
DB09156,COCC(=O)NC1=C(I)C(C(=O)N(C)CC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,False,True,False
DB09157,O=C=O,False,False,False
DB09158,CC1=CC(=CC=C1\N=N\C1=C(C=C2C=C(C=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O)C1=CC(C)=C(C=C1)\N=N\C1=C(O)C2=C(N)C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O,False,True,False
DB09167,CN(C)CC\C=C1/C2=CC=CC=C2CSC2=CC=CC=C12,True,False,False
DB09183,COC1=C(C=C(C=C1C1=CC2=CC=C(NS(C)(=O)=O)C=C2C=C1)N1C=CC(=O)NC1=O)C(C)(C)C,True,False,False
DB09185,CCOC1=CC=CC=C1OCC1CNCCO1,True,False,False
DB09195,[H][C@@]12CCC[C@]1([H])C1=NN=C(CCN3CCN(CC3)C3=CC=CC(=C3)C(F)(F)F)N1C2,True,False,False
DB09205,CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,True,False,False
DB09209,[H][C@@]12OC3=C(OCCN4CCOCC4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,True,False,False
DB09210,OC(=N)CN1CCCC1=O,False,False,False
DB09212,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,True,False,False
DB09216,CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,True,False,False
DB09219,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1,True,False,False
DB09220,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,True,False,False
DB09225,CN(C)CCOC1=CC2=CC=CC=C2SC2=CC=C(Cl)C=C12,True,False,False
DB09236,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1\C=C\C(=O)OC(C)(C)C)C(=O)OCC,True,False,False
DB09238,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,False,False,True
DB09241,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,True,False,False
DB09242,COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,True,False,False
DB09256,FC1=CN(C2CCCO2)C(=O)NC1=O,False,False,False
DB09257,OC1=CC(=O)NC=C1Cl,True,False,False
DB09268,OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1,True,False,False
DB09269,OC(=O)CC1=CC=CC=C1,True,False,False
DB09270,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,False,True,False
DB09272,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O,False,False,True
DB09274,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@@H](OC(=O)CCC(O)=O)[C@@H]2C)O4,True,False,False
DB09278,[C],True,False,False
DB09280,CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O,True,False,False
DB09282,CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,False,False,False
DB09291,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,False,False,True
DB09292,[H][C@@](CC1=CC=C(C=C1)C1=CC=CC=C1)(C[C@@]([H])(C)C(=O)OCC)NC(=O)CCC(O)=O,True,False,False
DB09296,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1,False,True,False
DB09297,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](CN1C(=O)[C@H](CCCCC\C=C/2)NC(=O)C1=CN=C(C)C=N1)OC1=NC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)NS(=O)(=O)C1CC1,False,True,False
DB09299,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1,True,False,False
DB09300,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,True,False,False
DB09313,CNC(=O)C1=C(I)C(C(=O)NCC(=O)NC2=C(I)C(C(O)=O)=C(I)C(C(=O)NCCO)=C2I)=C(I)C(N(C)C(C)=O)=C1I,False,True,False
DB09319,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(=O)OC1=CC2=C(CCC2)C=C1)C1=CC=CC=C1)C(O)=O,True,False,False
DB09324,[H][C@@]12CC(=O)N1[C@@]([H])(C(O)=O)C(C)(C)S2(=O)=O,False,False,False
DB09327,O=C1NC=CC(=O)N1.FC1=CN(C2CCCO2)C(=O)NC1=O,False,False,False
DB09330,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,True,False,False
DB09332,[Na+].[Na+].[Na+].[Na+].CC1=C(OP([O-])([O-])=O)C2=CC=CC=C2C(OP([O-])([O-])=O)=C1,True,False,False
DB09333,CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,False,False,True
DB09335,[H][C@@]12CN(C[C@]1([H])[C@H]2NC(=O)[C@H](C)NC(=O)[C@H](C)N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O,False,False,True
DB09340,CCCC(=O)NC1=C(I)C=C(I)C(CC(CC)C(O)=O)=C1I,False,False,True
DB09342,CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC,True,False,False
DB09343,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,True,False,False
DB09345,CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,True,False,False
DB09346,CN(C(C)=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,False,False,True
DB09348,O=C1CCO1,False,False,False
DB09350,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,True,False,False
DB09352,CC(N)CC1=CC=C(O)C=C1,True,False,False
DB09355,NC1=CC=C(C=C1)S(=O)(=O)NC(=O)C1=CC=CC=C1,True,False,False
DB09357,CC(C)(CO)[C@@H](O)C(=O)NCCCO,False,False,False
DB09366,CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,True,False,False
DB09371,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])CC(=O)CC3,True,False,False
DB09372,OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C(O)=CC(=C1)C(=O)OC[C@H]1OC(OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H]1OC(=O)C1=CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C(O)C(O)=C1,False,True,False
DB09374,CC1(C)\C(=C\C=C\C=C\C=C\C2=[N+](CCCCS(O)(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS(O)(=O)=O)C2=C1C1=CC=CC=C1C=C2,False,True,False
DB09376,CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,True,False,False
DB09378,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,True,False,False
DB09383,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,True,False,False
DB09400,C[75Se]CC[C@H](N)C(O)=O,False,False,False
DB09401,[H][C@]1(O)CO[C@]2([H])[C@]([H])(O)CO[C@]12[H],False,False,False
DB09403,CC(CN(C(C)=O)C1=C(I)C=C(I)C(N)=C1I)C(O)=O,False,False,True
DB09419,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,False,False,False
DB09421,[H][C@@](CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,False,False,False
DB09462,OCC(O)CO,False,False,False
DB09477,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O,True,False,False
DB09480,CC(C)NC(C)CC1=CC=C([123I])C=C1,True,False,False
DB09487,CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I,False,True,False
DB09488,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O,True,False,False
DB09494,CCCCCCCCCCCCCCCCO,False,False,False
DB09495,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,True,False,False
DB09496,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,True,False,False
DB09502,[H]C(=O)[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,False,False,False
DB09512,O=[Si]=O.CO[Si](C)(C)O[Si](C)(C)C,True,False,False
DB09516,COC1=CC=C(O)C=C1,True,False,False
DB09526,OC1=CC=C(O)C=C1,True,False,False
DB09534,CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2=CC1=CC=C(C=C2C3CCC(CS(O)(=O)=O)(C2=O)C3(C)C)C=C1,False,False,True
DB09543,COC(=O)C1=CC=CC=C1O,True,False,False
DB09546,OS(O)(=O)=O.NC(=N)NCC1=CC([123I])=CC=C1.NC(=N)NCC1=CC([123I])=CC=C1,True,False,False
DB09552,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1,False,True,False
DB09561,[Na+].[Na+].OCC(O)COP([O-])([O-])=O,False,False,False
DB09570,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,True,False,False
DB11071,OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,True,False,False
DB11073,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,False,False,False
DB11085,OC1=CC(O)=CC=C1,True,False,False
DB11089,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,True,False,False
DB11096,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,True,False,False
DB11100,NC(=O)NC1NC(=O)NC1=O,False,False,False
DB11102,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,True,False,False
DB11115,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,True,False,False
DB11117,OC(=O)CCCCCCCCC=C,True,False,False
DB11121,CC1=CC(O)=CC(C)=C1Cl,True,False,False
DB11125,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,False,False,False
DB11126,[Ca++].[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O.[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)C([O-])=O,False,False,False
DB11145,OC1=CC=CC2=C1N=CC=C2,True,False,False
DB11148,CCCCOC(=O)C1=CC=C(N)C=C1,True,False,False
DB11155,ClC1=CC=C(NC(=O)NC2=CC(Cl)=C(Cl)C=C2)C=C1,False,False,False
DB11156,[H]\C(=C(\[H])C1=NCCCN1C)C1=CC=CS1,True,False,False
DB11157,OC1=CC=CC2=C1C(=O)C1=C(O)C=CC=C1C2,True,False,False
DB11160,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,True,False,False
DB11164,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,False,False,False
DB11168,[Ca++].OC[C@H](O)[C@@H](O)C([O-])=O.OC[C@H](O)[C@@H](O)C([O-])=O,False,False,False
DB11176,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,False,True,False
DB11180,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,True,False,False
DB11181,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,True,False,False
DB11182,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12,False,True,False
DB11183,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(C1=CC=C(C=C1)S([O-])(=O)=O)=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O,False,True,False
DB11184,OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(O)=C(CN(CC(O)=O)CC(O)=O)C=C3C22OC(=O)C3=CC=CC=C23)C=C1O,False,True,False
DB11185,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O,True,False,False
DB11186,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,True,False,False
DB11190,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,False,True,False
DB11201,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,True,False,False
DB11206,CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OC)C=C1)C1=C(O)C=C(OCC(CC)CCCC)C=C1,False,True,False
DB11207,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,True,False,False
DB11217,OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,False
DB11219,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,True,False,False
DB11221,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O,True,False,False
DB11226,CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=C(OC)C=C1,False,False,False
DB11231,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,False,True,False
DB11235,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,True,False,False
DB11244,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,True,False,False
DB11254,CCCCCCC1=C(O)C=C(O)C=C1,True,False,False
DB11256,CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,False,False,False
DB11260,C[C@H]1C[C@@]2(OC(C)=O)[C@H]([C@H]1OC(=O)C1=CC=CC=C1)[C@@H](OC(C)=O)C(=C)CC[C@H]1[C@@H](\C=C(C)\C2=O)C1(C)C,False,False,True
DB11262,CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,False,True,False
DB11263,OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O,False,False,False
DB11264,[Ca++].OCC(CO)OP([O-])([O-])=O,False,False,False
DB11268,OC1=CC=C(C=O)C=C1O,True,False,False
DB11269,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1O)N(CC)CC,False,False,False
DB11272,COC(=O)[C@H](CC(C)C)NC(=O)CCCCCCCCC=C,True,False,False
DB11273,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,False,False,True
DB11274,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,False,False,True
DB11275,[H][C@@]12CCCN1C(=O)[C@]([H])([C@H](C)CC)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,False,False,True
DB11278,C[C@@H]([C@H](O)C1=CC=CC=C1)N(C)C,True,False,False
DB11279,CCN(CC)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC,False,False,False
DB11282,CCN(CC)C(=O)C1=CC(C)=CC=C1,True,False,False
DB11283,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,False,True,False
DB11284,CCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC,False,True,False
DB11285,[H]\C(=C(\[H])C1=CC(OC)=C(O)C=C1)C(=O)OCC,True,False,False
DB11299,CCCCOCC1=CC(OC)=C(O)C=C1,True,False,False
DB11323,OCCOC(=O)C1=CC=CC=C1O,True,False,False
DB11327,[O-][N+]1=CC=CC=C1SSC1=CC=CC=[N+]1[O-],True,False,False
DB11331,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,False,True,False
DB11332,[H][C@](N)(CCCCN)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=O,False,True,False
DB11336,C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1,True,False,False
DB11340,COC1=C(OC)C(O)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(C)=C1O,False,True,False
DB11359,COC1=C(O)C=CC=C1,True,False,False
DB11362,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,True,False,False
DB11363,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=C(N1)C=C(C=C3)C#N)C2=O,True,False,False
DB11386,CC(C)(O)C(Cl)(Cl)Cl,True,False,False
DB11387,ClC(Cl)Cl,True,False,False
DB11431,[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,False,False,True
DB11496,S=C1NC2=C(S1)C=CC=C2,True,False,False
DB11560,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,True,False,False
DB11570,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,True,False,False
DB11574,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC(=CN1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CNC(=N3)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1,False,True,False
DB11575,[H][C@@]12C[C@@]1([H])OC(O)=N[C@]([H])(C(=O)N1C[C@@]([H])(C[C@@]1([H])C(O)=N[C@@]1(C[C@@]1([H])C=C)C(O)=NS(=O)(=O)C1CC1)OC1=C(CCCCC2)N=C2C=CC(OC)=CC2=N1)C(C)(C)C,False,True,False
DB11577,OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1,True,False,False
DB11581,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,False,True,False
DB11583,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,False,False,False
DB11584,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,True,False,False
DB11585,CC(CC1=C(O)C(=CC(C)=C1)N1N=C2C=CC=CC2=N1)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,False,False,True
DB11586,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,False,True,False
DB11587,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,True,False,False
DB11591,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,True,False,False
DB11594,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,False,False,False
DB11596,NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,False,False,False
DB11602,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,False,True,False
DB11609,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,True,False,False
DB11610,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,True,False,False
DB11611,CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1,False,False,True
DB11613,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1,False,True,False
DB11614,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,False,False,False
DB11619,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],True,False,False
